isFraud,TransactionDT,TransactionAmt,D1,D2,D3,card1,card2,card3,addr1,addr2,V104,V105,V106
0,10887877,59.0,35.0,1.0,0.0,10989,360.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10887903,103.97,608.0,608.0,16.0,8613,272.0,150.0,251.0,87.0,0.0,0.0,0.0
0,10887943,54.5,158.0,158.0,33.0,15066,170.0,150.0,324.0,87.0,0.0,0.0,0.0
0,10888571,57.95,533.0,533.0,14.0,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10888747,59.0,36.0,36.0,0.0,2333,183.0,150.0,177.0,87.0,0.0,6.0,1.0
1,10888816,82.506,31.0,31.0,19.0,10736,130.0,185.0,,,0.0,0.0,0.0
0,10888840,50.0,0.0,,,10486,514.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10889005,49.5,0.0,,,13228,512.0,150.0,433.0,87.0,0.0,0.0,0.0
0,10889163,59.0,36.0,36.0,0.0,2333,183.0,150.0,177.0,87.0,0.0,6.0,1.0
0,10889240,151.0,88.0,88.0,14.0,7585,553.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10889533,43.97,608.0,608.0,36.0,17399,111.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10889553,171.0,286.0,286.0,200.0,7292,262.0,150.0,476.0,87.0,0.0,0.0,0.0
0,10890193,94.12799999999999,0.0,,,9026,545.0,185.0,,,0.0,0.0,0.0
0,10890416,107.95,0.0,,,3295,206.0,150.0,143.0,87.0,0.0,0.0,0.0
0,10890716,57.95,0.0,,,17868,148.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10891010,250.0,153.0,153.0,50.0,5209,555.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10891169,107.95,505.0,505.0,0.0,18132,567.0,150.0,494.0,87.0,1.0,1.0,1.0
0,10892096,57.95,0.0,,,16521,527.0,150.0,428.0,87.0,0.0,0.0,0.0
0,10892600,47.95,428.0,428.0,13.0,1393,512.0,150.0,308.0,87.0,0.0,0.0,0.0
0,10893066,35.95,0.0,,,13120,330.0,150.0,327.0,87.0,0.0,0.0,0.0
0,10893086,59.0,15.0,15.0,14.0,2581,445.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10893606,34.121,386.0,,0.0,18301,459.0,185.0,,,0.0,0.0,0.0
0,10893735,90.499,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,10893834,229.95,0.0,,,7861,494.0,150.0,220.0,87.0,0.0,0.0,0.0
1,10893929,77.0,2.0,2.0,0.0,12598,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10894043,87.95,316.0,316.0,6.0,16177,310.0,150.0,387.0,87.0,0.0,0.0,0.0
0,10895267,117.0,0.0,,,5047,335.0,150.0,264.0,87.0,1.0,1.0,1.0
1,10895410,36.273,0.0,,,14276,177.0,185.0,,,0.0,0.0,0.0
0,10895515,261.95,55.0,55.0,20.0,7505,175.0,150.0,264.0,87.0,0.0,0.0,0.0
1,10895871,86.318,5.0,,,4461,375.0,185.0,,,0.0,0.0,0.0
0,10895955,24.99,0.0,,,6174,490.0,150.0,205.0,87.0,0.0,0.0,0.0
0,10895997,26.252,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,10896129,44.5,1.0,,0.0,5951,321.0,150.0,177.0,87.0,0.0,0.0,0.0
0,10896232,196.0,0.0,,,4494,272.0,150.0,251.0,87.0,0.0,0.0,0.0
0,10896757,46.479,0.0,,,8755,500.0,185.0,,,0.0,0.0,0.0
0,10896918,57.95,0.0,,,5017,432.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10897397,103.97,52.0,52.0,43.0,17217,111.0,150.0,494.0,87.0,0.0,0.0,0.0
0,10897870,41.315,0.0,,,9026,545.0,185.0,,,0.0,0.0,0.0
0,10897989,311.95,0.0,,,18249,360.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10898536,99.95,605.0,605.0,22.0,8231,555.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10898944,3.6439999999999997,0.0,,,9026,545.0,185.0,,,0.0,0.0,0.0
0,10899041,107.95,0.0,,,14827,333.0,150.0,476.0,87.0,0.0,0.0,0.0
0,10899722,58.95,0.0,,,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10900606,36.273,0.0,,,3154,408.0,185.0,,,0.0,0.0,0.0
0,10900620,57.95,57.0,57.0,19.0,10023,111.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10901220,11.065999999999999,0.0,,,9633,130.0,185.0,,,0.0,0.0,0.0
0,10901848,59.0,0.0,,,15678,111.0,150.0,143.0,87.0,0.0,0.0,0.0
0,10902208,58.95,141.0,141.0,47.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10902512,37.0,262.0,262.0,3.0,3682,264.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10903571,62.71,0.0,,,6108,378.0,146.0,,,0.0,0.0,0.0
0,10903752,13.833,0.0,,,10086,500.0,185.0,,,0.0,0.0,0.0
0,10904899,9.837,7.0,7.0,6.0,9633,130.0,185.0,,,0.0,0.0,0.0
0,10906037,272.5,0.0,,,1342,514.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10906138,77.95,580.0,580.0,4.0,16046,111.0,150.0,498.0,87.0,0.0,0.0,0.0
0,10906191,57.95,161.0,161.0,17.0,5048,127.0,150.0,181.0,87.0,0.0,0.0,0.0
0,10909232,84.84200000000001,0.0,0.0,0.0,15885,545.0,185.0,,,0.0,0.0,0.0
0,10909248,90.007,27.0,27.0,27.0,4461,375.0,185.0,,,0.0,0.0,0.0
0,10909442,84.84200000000001,0.0,0.0,0.0,15885,545.0,185.0,,,0.0,0.0,0.0
0,10914820,57.95,460.0,460.0,1.0,4293,112.0,150.0,205.0,87.0,0.0,0.0,0.0
0,10918834,35.95,24.0,24.0,24.0,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10920045,60.0,130.0,130.0,,9112,250.0,150.0,441.0,87.0,2.0,2.0,2.0
0,10921827,25.95,543.0,543.0,0.0,8320,476.0,150.0,191.0,87.0,0.0,0.0,0.0
0,10922068,131.0,177.0,120.0,30.0,10509,194.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10923115,112.99,0.0,,,3570,512.0,150.0,315.0,87.0,0.0,0.0,0.0
0,10923344,10.0,0.0,,,4966,468.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10924356,210.95,111.0,111.0,26.0,2755,404.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10925424,107.95,505.0,505.0,0.0,18132,567.0,150.0,494.0,87.0,4.0,4.0,4.0
0,10926604,29.0,406.0,406.0,32.0,4310,254.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10929062,59.0,36.0,36.0,1.0,9112,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10930287,107.95,186.0,186.0,2.0,12738,543.0,150.0,191.0,87.0,0.0,0.0,0.0
0,10930748,30.0,214.0,214.0,2.0,2803,100.0,150.0,181.0,87.0,0.0,0.0,0.0
0,10930831,15.95,276.0,276.0,17.0,12839,321.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10931214,50.0,2.0,2.0,,6019,583.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10931601,50.0,0.0,,,4908,555.0,150.0,327.0,87.0,0.0,0.0,0.0
0,10931712,57.95,0.0,,,12239,225.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10932387,159.95,0.0,,,2744,490.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10932877,59.0,241.0,241.0,32.0,5700,122.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10932947,29.0,413.0,413.0,5.0,15397,465.0,150.0,433.0,87.0,0.0,0.0,0.0
0,10933105,171.0,278.0,6.0,6.0,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10933165,40.0,0.0,,,7826,481.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10933388,445.0,0.0,,0.0,15241,310.0,150.0,177.0,87.0,0.0,0.0,0.0
0,10933857,117.0,213.0,213.0,36.0,12544,321.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10933903,135.5,0.0,,,4436,174.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10934167,57.95,141.0,114.0,43.0,14079,360.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10934291,77.95,43.0,43.0,15.0,10682,514.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10934321,35.95,62.0,62.0,19.0,4780,555.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10935185,139.95,147.0,147.0,31.0,7664,490.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10935496,16.723,23.0,23.0,23.0,15066,170.0,150.0,,,0.0,0.0,0.0
0,10935689,1052.0,13.0,13.0,0.0,16659,170.0,150.0,308.0,87.0,0.0,0.0,0.0
0,10935810,49.0,364.0,364.0,6.0,10112,360.0,150.0,269.0,87.0,0.0,0.0,0.0
0,10935939,35.95,3.0,3.0,3.0,9992,455.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10936276,291.52,0.0,,,18227,583.0,150.0,203.0,87.0,0.0,0.0,0.0
1,10936439,67.95,253.0,253.0,14.0,4029,594.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10936564,76.0,0.0,,,12805,126.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10936779,5.0,0.0,,,7304,555.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10936852,59.0,241.0,241.0,1.0,12725,325.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10936981,154.95,185.0,185.0,34.0,17020,476.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10937095,107.95,252.0,252.0,27.0,7648,357.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10937391,35.95,183.0,183.0,3.0,16313,512.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10937595,107.95,0.0,,,16048,555.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10937833,97.0,140.0,140.0,134.0,16034,481.0,150.0,512.0,87.0,0.0,0.0,0.0
0,10937909,54.0,77.0,9.0,2.0,8135,247.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10937942,34.0,435.0,435.0,11.0,12556,514.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10938025,49.0,609.0,609.0,6.0,2320,225.0,150.0,269.0,87.0,0.0,0.0,0.0
0,10938247,77.0,0.0,,,5698,111.0,150.0,310.0,87.0,0.0,0.0,0.0
0,10938378,10.5,34.0,34.0,0.0,7919,194.0,150.0,324.0,87.0,0.0,0.0,0.0
0,10938589,146.0,135.0,133.0,2.0,8335,532.0,150.0,315.0,87.0,0.0,2.0,2.0
0,10938782,87.0,0.0,,,18132,567.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10938858,77.0,0.0,,,4726,555.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10938905,117.0,76.0,76.0,5.0,11839,490.0,150.0,123.0,87.0,0.0,0.0,0.0
0,10939022,46.417,0.0,,,13850,405.0,185.0,,,0.0,0.0,0.0
0,10939073,87.95,292.0,292.0,24.0,10895,167.0,150.0,485.0,87.0,0.0,0.0,0.0
0,10939705,667.0,21.0,21.0,7.0,15066,170.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10940247,76.85,239.0,239.0,239.0,14543,500.0,185.0,,,0.0,0.0,0.0
0,10940263,54.0,609.0,609.0,8.0,9500,321.0,150.0,231.0,87.0,0.0,0.0,0.0
0,10940277,48.95,0.0,,,6457,321.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10940290,99.95,515.0,515.0,31.0,7919,194.0,150.0,448.0,87.0,0.0,0.0,0.0
0,10940317,209.95,45.0,45.0,28.0,17098,209.0,150.0,420.0,87.0,0.0,0.0,0.0
0,10940425,44.5,0.0,,,2755,404.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10940805,159.95,533.0,533.0,2.0,11199,481.0,150.0,428.0,87.0,0.0,0.0,0.0
0,10940881,512.0,0.0,,,14426,111.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10940882,54.0,0.0,,,15111,310.0,150.0,498.0,87.0,0.0,0.0,0.0
0,10940897,114.95,0.0,0.0,0.0,16560,476.0,150.0,330.0,87.0,1.0,1.0,1.0
0,10940915,129.95,0.0,,,15986,360.0,150.0,225.0,87.0,0.0,0.0,0.0
0,10941203,160.463,0.0,,,9633,130.0,185.0,,,0.0,0.0,0.0
0,10941318,22.993000000000002,0.0,,,16932,555.0,106.0,,,0.0,0.0,0.0
0,10941516,34.0,613.0,597.0,4.0,7508,321.0,150.0,444.0,87.0,0.0,0.0,0.0
0,10941780,107.95,0.0,,,7585,553.0,150.0,315.0,87.0,0.0,0.0,0.0
0,10941934,107.95,0.0,0.0,0.0,7585,553.0,150.0,315.0,87.0,0.0,0.0,0.0
0,10942274,50.0,21.0,21.0,,13465,275.0,150.0,203.0,87.0,0.0,0.0,0.0
0,10942442,226.0,272.0,272.0,13.0,5287,553.0,150.0,512.0,87.0,0.0,0.0,0.0
0,10942535,2045.41,0.0,,,7585,553.0,150.0,337.0,87.0,0.0,0.0,0.0
1,10942554,200.0,0.0,,,13865,181.0,150.0,315.0,87.0,0.0,0.0,0.0
0,10942578,87.0,242.0,242.0,243.0,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10942630,335.0,0.0,,,11839,490.0,150.0,310.0,87.0,0.0,0.0,0.0
0,10943275,39.0,91.0,91.0,0.0,7919,194.0,150.0,184.0,87.0,0.0,2.0,0.0
0,10943367,89.0,168.0,168.0,68.0,7664,490.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10943438,77.0,164.0,164.0,1.0,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,10944163,445.0,607.0,592.0,5.0,6592,278.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10944338,57.95,220.0,220.0,21.0,10112,360.0,150.0,436.0,87.0,0.0,0.0,0.0
0,10944853,47.95,188.0,188.0,4.0,7919,194.0,150.0,251.0,87.0,0.0,0.0,0.0
0,10944870,78.95,209.0,209.0,5.0,7826,481.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10944889,47.95,58.0,58.0,9.0,15057,512.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10945157,50.0,0.0,,,11204,298.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10945872,39.0,401.0,401.0,18.0,16075,514.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10945996,50.0,129.0,129.0,,8908,583.0,150.0,384.0,87.0,0.0,0.0,0.0
0,10946119,25.0,0.0,,,13780,298.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10946315,290.86,0.0,,,8736,127.0,150.0,181.0,87.0,0.0,0.0,0.0
0,10946604,47.95,0.0,,,2803,100.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10946790,57.95,374.0,353.0,23.0,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,10946865,39.0,20.0,20.0,15.0,10643,206.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10946880,108.95,0.0,,0.0,2884,490.0,150.0,299.0,87.0,1.0,1.0,1.0
0,10947347,226.0,591.0,591.0,2.0,7207,111.0,150.0,204.0,87.0,0.0,1.0,0.0
0,10947546,25.699,0.0,0.0,0.0,9026,545.0,185.0,,,0.0,0.0,0.0
0,10947711,107.95,20.0,20.0,20.0,13982,218.0,150.0,512.0,87.0,0.0,0.0,0.0
0,10948105,25.95,0.0,,,4663,490.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10948165,25.33,9.0,9.0,9.0,9026,545.0,185.0,,,0.0,0.0,0.0
0,10948364,554.0,0.0,,,6187,111.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10948392,59.0,1.0,1.0,0.0,17055,393.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10948708,77.0,0.0,,,4663,490.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10948897,59.0,0.0,,,8406,264.0,150.0,181.0,87.0,0.0,0.0,0.0
0,10949333,70.0,0.0,,,4272,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10949499,27.95,24.0,24.0,17.0,10776,512.0,150.0,485.0,87.0,0.0,0.0,0.0
0,10949845,54.5,0.0,,,17188,321.0,150.0,106.0,87.0,0.0,0.0,0.0
0,10949901,100.581,0.0,,0.0,17188,321.0,150.0,,,1.0,1.0,1.0
0,10949955,25.95,128.0,128.0,10.0,6550,,150.0,494.0,87.0,0.0,0.0,0.0
0,10950059,107.95,0.0,,,3484,372.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10950146,100.0,0.0,,,6019,583.0,150.0,184.0,87.0,0.0,0.0,0.0
0,10950171,136.486,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,10950558,30.95,103.0,103.0,6.0,15484,418.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10950856,97.95,13.0,13.0,0.0,13715,174.0,150.0,253.0,87.0,0.0,0.0,0.0
0,10951096,35.0,0.0,,,7585,553.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10951242,48.95,70.0,70.0,70.0,14080,133.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10951561,57.95,0.0,,,9500,321.0,150.0,191.0,87.0,0.0,0.0,0.0
0,10951623,107.95,92.0,92.0,10.0,5511,555.0,150.0,433.0,87.0,0.0,0.0,0.0
1,10951630,19.551,0.0,,,9633,130.0,185.0,,,0.0,0.0,0.0
0,10951985,58.95,1.0,1.0,1.0,15185,332.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10952076,107.95,141.0,141.0,0.0,5699,555.0,150.0,436.0,87.0,0.0,0.0,0.0
0,10952100,47.95,0.0,,,7254,555.0,150.0,170.0,87.0,0.0,0.0,0.0
0,10952105,49.0,0.0,,,10989,360.0,150.0,269.0,87.0,0.0,0.0,0.0
0,10952301,117.0,115.0,115.0,62.0,3368,572.0,150.0,251.0,87.0,0.0,0.0,0.0
0,10952423,54.5,82.0,82.0,82.0,14858,558.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10952474,69.0,9.0,9.0,9.0,3278,453.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10952507,117.0,223.0,223.0,7.0,18018,452.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10953316,39.0,70.0,69.0,0.0,14482,512.0,150.0,181.0,87.0,0.0,0.0,0.0
0,10953333,2.336,0.0,0.0,0.0,15885,545.0,185.0,,,0.0,0.0,0.0
0,10953594,107.95,141.0,141.0,0.0,5699,555.0,150.0,436.0,87.0,0.0,0.0,0.0
0,10953687,100.0,0.0,,,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10953756,335.0,0.0,,,9350,111.0,150.0,122.0,87.0,0.0,0.0,0.0
0,10954204,59.0,497.0,497.0,3.0,7835,361.0,150.0,472.0,87.0,0.0,0.0,0.0
0,10954396,50.0,0.0,,,2884,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10954616,89.45299999999999,0.0,,,11201,103.0,185.0,,,0.0,0.0,0.0
0,10954631,67.95,304.0,304.0,32.0,16435,298.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10954826,47.95,102.0,102.0,22.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10955088,57.95,0.0,,,7826,481.0,150.0,387.0,87.0,0.0,0.0,0.0
0,10955235,17.829,0.0,,,6019,583.0,150.0,,,0.0,0.0,0.0
0,10955274,554.0,295.0,295.0,84.0,7592,555.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10955304,47.95,0.0,,,7826,481.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10955391,664.0,0.0,,,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10955676,67.95,135.0,135.0,14.0,16314,400.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10955900,100.0,0.0,,,14781,555.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10956155,157.95,4.0,4.0,0.0,6341,512.0,150.0,269.0,87.0,0.0,0.0,0.0
1,10956371,445.0,0.0,0.0,0.0,10616,583.0,150.0,327.0,87.0,1.0,1.0,1.0
0,10956398,226.0,245.0,245.0,34.0,10486,514.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10956419,29.0,0.0,,,13615,555.0,150.0,433.0,87.0,0.0,0.0,0.0
0,10956444,108.95,458.0,458.0,36.0,7508,321.0,150.0,220.0,87.0,0.0,0.0,0.0
0,10956823,360.0,38.0,38.0,3.0,12839,321.0,150.0,512.0,87.0,0.0,3.0,3.0
0,10956849,50.0,0.0,,,11862,562.0,150.0,126.0,87.0,0.0,0.0,0.0
0,10956978,157.95,0.0,,,9480,170.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10957262,108.95,294.0,294.0,28.0,17760,511.0,150.0,143.0,87.0,0.0,0.0,0.0
1,10957293,55.332,0.0,,,5365,177.0,185.0,,,0.0,0.0,0.0
0,10957358,59.0,0.0,,,1893,514.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10957741,47.463,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,10957984,125.0,0.0,,,10486,514.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10958018,58.95,0.0,,,18366,111.0,150.0,220.0,87.0,0.0,0.0,0.0
0,10958081,107.95,191.0,191.0,48.0,11708,236.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10958118,92.0,0.0,,,7919,194.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10958133,19.059,0.0,0.0,0.0,5583,103.0,185.0,,,0.0,0.0,0.0
0,10958398,55.35,272.0,272.0,41.0,7856,555.0,150.0,110.0,87.0,0.0,0.0,0.0
0,10958403,59.0,0.0,,,7919,194.0,150.0,315.0,87.0,0.0,0.0,0.0
0,10958698,117.0,0.0,,,10486,514.0,150.0,512.0,87.0,0.0,0.0,0.0
0,10958765,47.95,37.0,37.0,7.0,8320,476.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10958827,135.5,66.0,66.0,65.0,7554,553.0,150.0,194.0,87.0,0.0,0.0,0.0
0,10959024,29.0,580.0,580.0,4.0,13780,298.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10959046,25.95,174.0,174.0,13.0,14410,276.0,150.0,191.0,87.0,0.0,0.0,0.0
0,10959054,378.0,601.0,499.0,1.0,8474,490.0,150.0,325.0,87.0,0.0,1.0,0.0
0,10959063,23.95,175.0,175.0,0.0,8528,215.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10959100,57.95,251.0,251.0,252.0,14160,479.0,150.0,143.0,87.0,0.0,0.0,0.0
0,10959115,280.0,0.0,,,8320,476.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10959123,39.0,0.0,,,11207,361.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10959352,37.0,0.0,,,7800,268.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10959725,20.0,543.0,543.0,,5051,478.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10959810,29.0,580.0,580.0,0.0,13780,298.0,150.0,441.0,87.0,0.0,0.0,0.0
0,10959975,57.95,607.0,607.0,20.0,2807,555.0,150.0,485.0,87.0,0.0,0.0,0.0
0,10960042,331.0,598.0,332.0,7.0,18265,275.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10960295,49.49100000000001,0.0,,0.0,4461,375.0,185.0,,,0.0,0.0,0.0
0,10960599,88.0,609.0,609.0,7.0,10186,417.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10960832,30.0,32.0,32.0,32.0,13108,215.0,150.0,191.0,87.0,0.0,0.0,0.0
0,10961125,434.24,55.0,55.0,15.0,7438,225.0,150.0,269.0,87.0,0.0,0.0,0.0
0,10961492,59.0,7.0,7.0,7.0,6530,206.0,150.0,433.0,87.0,0.0,0.0,0.0
0,10962030,57.95,65.0,65.0,12.0,10859,231.0,150.0,251.0,87.0,0.0,0.0,0.0
0,10962882,92.835,0.0,,,9642,103.0,185.0,,,0.0,0.0,0.0
0,10963108,23.47,272.0,272.0,17.0,18132,567.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10963449,126.0,0.0,,,1839,455.0,150.0,220.0,87.0,0.0,0.0,0.0
0,10964062,171.0,581.0,581.0,5.0,2261,111.0,150.0,143.0,87.0,0.0,0.0,0.0
0,10964254,414.9,0.0,,,2616,327.0,150.0,436.0,87.0,0.0,0.0,0.0
0,10964302,27.0,0.0,,,11207,361.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10964399,293.0,2.0,2.0,0.0,12538,543.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10964558,108.5,0.0,,,5033,269.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10964669,29.0,1.0,1.0,2.0,7322,411.0,150.0,122.0,87.0,0.0,0.0,0.0
0,10964832,265.0,301.0,301.0,229.0,6877,550.0,150.0,476.0,87.0,0.0,0.0,0.0
0,10964903,25.95,26.0,26.0,13.0,15986,360.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10965378,39.0,0.0,,,4090,490.0,150.0,310.0,87.0,0.0,0.0,0.0
0,10965573,59.0,0.0,,,9480,170.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10965582,117.0,192.0,192.0,192.0,7861,494.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10965675,240.0,0.0,,,9500,321.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10966002,48.95,0.0,,,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,10966103,27.666,0.0,0.0,0.0,3154,408.0,185.0,,,0.0,0.0,0.0
0,10966152,32.707,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,10966490,310.0,0.0,,,10486,514.0,150.0,469.0,87.0,0.0,0.0,0.0
0,10966490,74.69800000000001,6.0,6.0,6.0,5583,103.0,185.0,,,0.0,0.0,0.0
0,10966555,485.53,0.0,,,15066,170.0,150.0,327.0,87.0,0.0,0.0,0.0
0,10967088,39.0,0.0,,,4663,490.0,150.0,269.0,87.0,0.0,0.0,0.0
0,10967230,200.0,0.0,,,6892,560.0,150.0,343.0,87.0,0.0,0.0,0.0
0,10967285,1104.0,135.0,9.0,7.0,1675,174.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10967398,117.0,149.0,149.0,149.0,14858,558.0,150.0,325.0,87.0,0.0,0.0,0.0
0,10967840,107.95,85.0,85.0,14.0,5033,269.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10968029,49.0,0.0,,,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10968104,75.006,0.0,,,17937,138.0,200.0,,,0.0,0.0,0.0
0,10968128,1580.5,0.0,,,18249,360.0,150.0,204.0,87.0,0.0,0.0,0.0
0,10968128,58.95,424.0,424.0,8.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10968151,422.97,58.0,58.0,59.0,14926,181.0,150.0,299.0,87.0,0.0,0.0,0.0
0,10968274,98.95,0.0,,,2377,203.0,150.0,337.0,87.0,0.0,0.0,0.0
0,10968368,35.95,29.0,29.0,0.0,4515,369.0,150.0,181.0,87.0,1.0,1.0,1.0
0,10968532,280.0,0.0,,,16479,470.0,150.0,330.0,87.0,0.0,0.0,0.0
0,10968948,3.3810000000000002,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,10968990,47.95,298.0,298.0,144.0,12839,321.0,150.0,264.0,87.0,0.0,0.0,0.0
0,10969369,35.95,605.0,605.0,33.0,7971,215.0,150.0,272.0,87.0,0.0,0.0,0.0
0,10969705,219.95,0.0,,,3821,111.0,150.0,310.0,87.0,0.0,0.0,0.0
0,10969983,35.95,0.0,,,9889,555.0,150.0,485.0,87.0,0.0,0.0,0.0
